year,state,county_name,poverty,median_income
2020,AR,Lafayette County,1655,37164
2020,AR,Lawrence County,5773,47797
2020,AR,Lee County,24731,54160
2020,AR,Lincoln County,2567,44272
2020,AR,Little River County,2157,43257
2020,AR,Logan County,3640,42249
2020,AR,Lonoke County,7760,62782
2020,AR,Madison County,41789,68609
2020,AR,Marion County,4883,44675
2020,AR,Miller County,5909,50905
2020,AR,Mississippi County,9128,39990
2020,AR,Monroe County,4770,40005
2020,AR,Montgomery County,34268,52711
2020,AR,Nevada County,1951,36528
2020,AR,Newton County,1386,37648
2020,AR,Ouachita County,3969,46393
2020,AR,Perry County,2778,29572
2020,AR,Phillips County,5841,31521
2020,AR,Pike County,6742,41271
2020,AR,Poinsett County,5339,40536
2020,AR,Polk County,3991,39722
2020,AR,Pope County,10218,47519
2020,AR,Prairie County,1190,46205
2020,AR,Pulaski County,56020,52684
2020,AR,Randolph County,3906,42922
2020,AR,St. Francis County,6679,34389
2020,AR,Saline County,11665,66944
2020,AR,Scott County,1983,38065
2020,AR,Searcy County,1740,34712
2020,AR,Sebastian County,19923,48945
2020,AR,Sevier County,2962,43493
2020,AR,Sharp County,4007,37591
2020,AR,Stone County,2378,36930
2020,AR,Union County,7216,46602
2020,AR,Van Buren County,3235,38096
2020,AR,Washington County,2998,48864
2020,AR,White County,11613,46388
2020,AR,Woodruff County,1678,36568
2020,AR,Yell County,3265,44469
2020,CA,California,4560419,80423
2020,CA,Alameda County,146315,107589
2020,CA,Alpine County,193,58112
2020,CA,Amador County,3462,62640
2020,CA,Butte County,34503,58394
2020,CA,Calaveras County,5477,68248
2020,CA,Colusa County,2554,59048
2020,CA,Contra Costa County,90482,106555
2020,CA,Del Norte County,4445,48979
2020,CA,El Dorado County,16649,86202
2020,CA,Fresno County,200873,56926
2020,CA,Glenn County,3397,55682
2020,CA,Humboldt County,25136,51134
2020,CA,Imperial County,38020,48102
2020,CA,Inyo County,2071,59605
2020,CA,Kern County,164817,53245
2020,CA,Kings County,21840,57297
2020,CA,Lake County,11622,46897
2020,CA,Lassen County,3789,53613
2020,CA,Los Angeles County,1319242,72721
2020,CA,Madera County,26309,61105
2020,CA,Marin County,17357,112069
2020,CA,Mariposa County,2565,52760
2020,CA,Mendocino County,11980,52309
2020,CA,Merced County,46011,59733
2020,CA,Modoc County,1757,45311
2020,CA,Mono County,1437,66226
2020,CA,Monterey County,52484,76509
2020,CA,Napa County,9897,90230
2020,CA,Nevada County,1951,36528
2020,CA,Orange County,297658,95761
2020,CA,Placer County,26170,97688
2020,CA,Plumas County,2432,59376
2020,CA,Riverside County,274953,72905
2020,CA,Sacramento County,192993,71891
2020,CA,San Benito County,6518,84209
2020,CA,San Bernardino County,284359,67398
2020,CA,San Diego County,335034,83576
2020,CA,San Francisco County,82616,121795
2020,CA,San Joaquin County,101772,68458
2020,CA,San Luis Obispo County,31180,76599
2020,CA,San Mateo County,46328,135234
2020,CA,Santa Barbara County,51298,74530
2020,CA,Santa Clara County,116401,132444
2020,CA,Santa Cruz County,8688,47779
2020,CA,Shasta County,23508,61464
2020,CA,Sierra County,375,55862
2020,CA,Siskiyou County,7484,45954
2020,CA,Solano County,39018,85704
2020,CA,Sonoma County,34758,87084
2020,CA,Stanislaus County,70741,62761
2020,CA,Sutter County,12310,60910
2020,CA,Tehama County,10484,51672
2020,CA,Trinity County,1986,43881
2020,CA,Tulare County,86940,56776
2020,CA,Tuolumne County,5781,64729
2020,CA,Ventura County,68482,91446
2020,CA,Yolo County,35608,70951
2020,CA,Yuba County,11748,56607
2020,CO,Colorado,531331,77104
2020,CO,Adams County,47464,75341
2020,CO,Alamosa County,3019,38213
2020,CO,Arapahoe County,47072,82364
2020,CO,Archuleta County,1502,57604
2020,CO,Baca County,675,38945
2020,CO,Bent County,1354,35764
2020,CO,Boulder County,33965,88341
2020,CO,Broomfield County,2865,106892
2020,CO,Chaffee County,2070,60331
2020,CO,Cheyenne County,243,52337
2020,CO,Clear Creek County,709,79900
2020,CO,Conejos County,1624,40944
2020,CO,Costilla County,955,34731
2020,CO,Crowley County,1249,38224
2020,CO,Custer County,577,57381
2020,CO,Delta County,4602,51525
2020,CO,Denver County,86020,75456
2020,CO,Dolores County,262,50232
2020,CO,Douglas County,9622,123697
2020,CO,Eagle County,4365,89268
2020,CO,Elbert County,1514,101733
2020,CO,El Paso County,61692,72675
2020,CO,Fremont County,6361,52239
2020,CO,Garfield County,5694,73788
2020,CO,Gilpin County,421,74806
2020,CO,Grand County,1271,71029
2020,CO,Gunnison County,1920,60408
2020,CO,Hinsdale County,72,61391
2020,CO,Huerfano County,1349,39955
2020,CO,Jackson County,7481,44322
2020,CO,Jefferson County,104288,54127
2020,CO,Kiowa County,188,46901
2020,CO,Kit Carson County,927,42951
2020,CO,Lake County,11622,46897
2020,CO,La Plata County,6127,77829
2020,CO,Larimer County,35894,75332
2020,CO,Las Animas County,2407,43452
2020,CO,Lincoln County,2567,44272
2020,CO,Logan County,3640,42249
2020,CO,Mesa County,16840,60249
2020,CO,Mineral County,72,63015
2020,CO,Moffat County,1611,63232
2020,CO,Montezuma County,3856,52641
2020,CO,Montrose County,5565,50707
2020,CO,Morgan County,16146,54355
2020,CO,Otero County,4297,43723
2020,CO,Ouray County,342,72836
2020,CO,Park County,1602,77221
2020,CO,Phillips County,5841,31521
2020,CO,Pitkin County,1099,92820
2020,CO,Prowers County,2159,47051
2020,CO,Pueblo County,29187,51075
2020,CO,Rio Blanco County,624,65960
2020,CO,Rio Grande County,1591,48496
2020,CO,Routt County,1820,87691
2020,CO,Saguache County,1726,37004
2020,CO,San Juan County,99,50524
2020,CO,San Miguel County,804,77209
2020,CO,Sedgwick County,323,42808
2020,CO,Summit County,1963,86570
2020,CO,Teller County,1990,70599
2020,CO,Washington County,2998,48864
2020,CO,Weld County,26547,78160
2020,CO,Yuma County,41782,47024
2020,CT,Connecticut,343101,78920
2020,CT,Fairfield County,83047,96966
2020,CT,Hartford County,93694,75336
2020,CT,Litchfield County,12741,81015
2020,CT,Middlesex County,11024,81721
2020,CT,New Haven County,99423,69687
2020,CT,New London County,19739,75226
2020,CT,Tolland County,10559,90181
2020,CT,Windham County,12874,63309
2020,DE,Delaware,106227,70348
2020,DE,Kent County,22195,58804
2020,DE,New Castle County,56289,76076
2020,DE,Sussex County,27742,64839
2020,DC,District of Columbia,94985,90395
2020,DC,District of Columbia,94985,90395
2020,FL,Florida,2681832,59198
2020,FL,Alachua County,46916,49880
2020,FL,Baker County,3914,60454
2020,FL,Bay County,20643,58376
2020,FL,Bradford County,5011,47509
2020,FL,Brevard County,55578,57582
2020,FL,Broward County,237486,61429
2020,FL,Calhoun County,18988,47747
2020,FL,Charlotte County,21188,54756
2020,FL,Citrus County,22291,49762
2020,FL,Clay County,2156,40562
2020,FL,Collier County,35928,76415
2020,FL,Columbia County,4509,42964
2020,FL,DeSoto County,7626,41673
2020,FL,Dixie County,3338,39793
2020,FL,Duval County,126963,58339
2020,FL,Escambia County,6980,42712
2020,FL,Flagler County,11049,62831
2020,FL,Franklin County,4989,44874
2020,FL,Gadsden County,8472,42975
2020,FL,Gilchrist County,2601,46171
2020,FL,Glades County,2377,45412
2020,FL,Gulf County,1848,53228
2020,FL,Hamilton County,3794,39241
2020,FL,Hardee County,5614,41430
2020,FL,Hendry County,8086,45107
2020,FL,Hernando County,23779,50705
2020,FL,Highlands County,16519,45723
2020,FL,Hillsborough County,195684,61133
2020,FL,Holmes County,3587,38874
2020,FL,Indian River County,18179,61173
2020,FL,Jackson County,7481,44322
2020,FL,Jefferson County,104288,54127
2020,FL,Lafayette County,1655,37164
2020,FL,Lake County,11622,46897
2020,FL,Lee County,24731,54160
2020,FL,Leon County,58203,55081
2020,FL,Levy County,7458,41405
2020,FL,Liberty County,1453,44236
2020,FL,Madison County,41789,68609
2020,FL,Manatee County,44991,64151
2020,FL,Marion County,4883,44675
2020,FL,Martin County,14000,70806
2020,FL,Miami-Dade County,419056,54991
2020,FL,Monroe County,4770,40005
2020,FL,Nassau County,7951,72818
2020,FL,Okaloosa County,21866,63520
2020,FL,Okeechobee County,7189,45225
2020,FL,Orange County,297658,95761
2020,FL,Osceola County,49803,52270
2020,FL,Palm Beach County,168026,66621
2020,FL,Pasco County,61716,55745
2020,FL,Pinellas County,108948,56708
2020,FL,Polk County,3991,39722
2020,FL,Putnam County,16318,41986
2020,FL,St. Johns County,16829,90839
2020,FL,St. Lucie County,34008,57292
2020,FL,Santa Rosa County,17435,66139
2020,FL,Sarasota County,33144,66258
2020,FL,Seminole County,43741,69954
2020,FL,Sumter County,4195,29209
2020,FL,Suwannee County,7144,49453
2020,FL,Taylor County,3792,42987
2020,FL,Union County,7216,46602
2020,FL,Volusia County,70554,53554
2020,FL,Wakulla County,3651,58640
2020,FL,Walton County,7740,62600
2020,FL,Washington County,2998,48864
2020,GA,Georgia,1397607,61950
2020,GA,Appling County,3737,43821
2020,GA,Atkinson County,1887,38581
2020,GA,Bacon County,2080,41807
2020,GA,Baker County,3914,60454
2020,GA,Baldwin County,22360,59871
2020,GA,Banks County,2454,53481
2020,GA,Barrow County,8021,68924
2020,GA,Bartow County,13243,60254
2020,GA,Ben Hill County,3738,35931
2020,GA,Berrien County,3843,42058
2020,GA,Bibb County,4101,47918
2020,GA,Bleckley County,2112,48115
2020,GA,Brantley County,3056,44680
2020,GA,Brooks County,3372,39554
2020,GA,Bryan County,3073,79296
2020,GA,Bulloch County,15945,48788
2020,GA,Burke County,5197,42632
2020,GA,Butts County,3217,47410
2020,GA,Calhoun County,18988,47747
2020,GA,Camden County,7219,58552
2020,GA,Candler County,2427,41665
2020,GA,Carroll County,4118,43841
2020,GA,Catoosa County,6704,60753
2020,GA,Charlton County,2804,42891
2020,GA,Chatham County,40565,57122
2020,GA,Chattahoochee County,1547,46106
2020,GA,Chattooga County,4085,41561
2020,GA,Cherokee County,4121,45982
2020,GA,Clarke County,4281,43822
2020,GA,Clay County,2156,40562
2020,GA,Clayton County,45655,50737
2020,GA,Clinch County,1435,42928
2020,GA,Cobb County,62275,79622
2020,GA,Coffee County,7734,57299
2020,GA,Colquitt County,9738,41899
2020,GA,Columbia County,4509,42964
2020,GA,Cook County,3654,40670
2020,GA,Coweta County,13318,79232
2020,GA,Crawford County,11436,44600
2020,GA,Crisp County,5830,40482
2020,GA,Dade County,2038,45986
2020,GA,Dawson County,2267,69155
2020,GA,Decatur County,5915,40473
2020,GA,DeKalb County,12848,44277
2020,GA,Dodge County,3853,41118
2020,GA,Dooly County,3236,37109
2020,GA,Dougherty County,23192,36894
2020,GA,Douglas County,9622,123697
2020,GA,Early County,2733,40011
2020,GA,Echols County,861,40408
2020,GA,Effingham County,5784,71628
2020,GA,Elbert County,1514,101733
2020,GA,Emanuel County,4441,38529
2020,GA,Evans County,2459,41425
2020,GA,Fannin County,3144,47980
2020,GA,Fayette County,2721,44212
2020,GA,Floyd County,15537,50520
2020,GA,Forsyth County,11024,113332
2020,GA,Franklin County,4989,44874
2020,GA,Fulton County,2169,32926
2020,GA,Gilmer County,4543,57007
2020,GA,Glascock County,486,49350
2020,GA,Glynn County,12943,58017
2020,GA,Gordon County,7001,53373
2020,GA,Grady County,5276,42603
2020,GA,Greene County,2553,28699
2020,GA,Gwinnett County,85810,72225
2020,GA,Habersham County,6515,51296
2020,GA,Hall County,27137,66698
2020,GA,Hancock County,2225,31715
2020,GA,Haralson County,4223,49020
2020,GA,Harris County,2270,74052
2020,GA,Hart County,3717,50647
2020,GA,Heard County,1958,48984
2020,GA,Henry County,2919,48597
2020,GA,Houston County,20207,50138
2020,GA,Irwin County,1699,42317
2020,GA,Jackson County,7481,44322
2020,GA,Jasper County,1748,59207
2020,GA,Jeff Davis County,3169,40603
2020,GA,Jefferson County,104288,54127
2020,GA,Jenkins County,2162,32808
2020,GA,Johnson County,4521,40396
2020,GA,Jones County,3629,56819
2020,GA,Lamar County,2070,42686
2020,GA,Lanier County,1871,42667
2020,GA,Laurens County,11049,42018
2020,GA,Lee County,24731,54160
2020,GA,Liberty County,1453,44236
2020,GA,Lincoln County,2567,44272
2020,GA,Long County,2726,52051
2020,GA,Lowndes County,2555,33930
2020,GA,Lumpkin County,4432,57078
2020,GA,McDuffie County,3792,44473
2020,GA,McIntosh County,2671,46682
2020,GA,Macon County,4817,34281
2020,GA,Madison County,41789,68609
2020,GA,Marion County,4883,44675
2020,GA,Meriwether County,4634,43571
2020,GA,Miller County,5909,50905
2020,GA,Mitchell County,6048,37383
2020,GA,Monroe County,4770,40005
2020,GA,Montgomery County,34268,52711
2020,GA,Morgan County,16146,54355
2020,GA,Murray County,5755,50061
2020,GA,Muscogee County,34694,47035
2020,GA,Newton County,1386,37648
2020,GA,Oconee County,2236,100878
2020,GA,Oglethorpe County,1922,54346
2020,GA,Paulding County,11461,76580
2020,GA,Peach County,5203,49815
2020,GA,Pickens County,4380,40249
2020,GA,Pierce County,3157,46701
2020,GA,Pike County,6742,41271
2020,GA,Polk County,3991,39722
2020,GA,Pulaski County,56020,52684
2020,GA,Putnam County,16318,41986
2020,GA,Quitman County,523,35522
2020,GA,Rabun County,2181,46639
2020,GA,Randolph County,3906,42922
2020,GA,Richmond County,41081,44810
2020,GA,Rockdale County,10873,60281
2020,GA,Schley County,834,51129
2020,GA,Screven County,3239,42331
2020,GA,Seminole County,43741,69954
2020,GA,Spalding County,11537,49237
2020,GA,Stephens County,3794,45416
2020,GA,Stewart County,1702,34566
2020,GA,Sumter County,4195,29209
2020,GA,Talbot County,1210,41045
2020,GA,Taliaferro County,345,37046
2020,GA,Tattnall County,5507,41457
2020,GA,Taylor County,3792,42987
2020,GA,Telfair County,3516,36264
2020,GA,Terrell County,2325,37122
2020,GA,Thomas County,7894,47978
2020,GA,Tift County,8380,47764
2020,GA,Toombs County,5086,41442
2020,GA,Towns County,1376,49023
2020,GA,Treutlen County,2043,37478
2020,GA,Troup County,13009,47296
2020,GA,Turner County,2132,35400
2020,GA,Twiggs County,1522,44079
2020,GA,Union County,7216,46602
2020,GA,Upson County,4932,40926
2020,GA,Walker County,10837,45991
2020,GA,Walton County,7740,62600
2020,GA,Ware County,8742,37642
2020,GA,Warren County,1372,37313
2020,GA,Washington County,2998,48864
2020,GA,Wayne County,5116,47382
2020,GA,Webster County,477,41547
2020,GA,Wheeler County,1821,35927
2020,GA,White County,11613,46388
2020,GA,Whitfield County,13110,53115
2020,GA,Wilcox County,3329,30998
2020,GA,Wilkes County,1875,39716
2020,GA,Wilkinson County,1491,43902
2020,GA,Worth County,4061,43142
2020,HI,Hawaii,124650,83734
2020,HI,Hawaii County,26071,64929
2020,HI,Honolulu County,74282,86946
2020,HI,Kalawao County,.,.
2020,HI,Kauai County,6659,73029
2020,HI,Maui County,17638,77375
2020,ID,Idaho,193741,60830
2020,ID,Ada County,44023,72295
2020,ID,Adams County,47464,75341
2020,ID,Bannock County,11554,53306
2020,ID,Bear Lake County,717,54550
2020,ID,Benewah County,1415,49303
2020,ID,Bingham County,5145,59959
2020,ID,Blaine County,1657,75778
2020,ID,Boise County,899,64443
2020,ID,Bonner County,5689,56729
2020,ID,Bonneville County,10953,65165
2020,ID,Boundary County,1794,50709
2020,ID,Butte County,34503,58394
2020,ID,Camas County,99,56014
2020,ID,Canyon County,22828,58670
2020,ID,Caribou County,718,61518
2020,ID,Cassia County,2843,53284
2020,ID,Clark County,3971,44105
2020,ID,Clearwater County,1082,49816
2020,ID,Custer County,577,57381
2020,ID,Elmore County,8753,62310
